INSERT INTO in_the_maps (ID_Map, ID_type_elements, X, Y)
VALUES
(4, 5, 5, 6),
(4, 2, 6, 6),
(4, 5, 7, 6),
(4, 5, 8, 6),
(4, 6, 9, 6),
(4, 5, 10, 6),
(4, 5, 11, 6),
(4, 5, 12, 6),
(4, 5, 13, 6),
(4, 5, 14, 6),
(4, 6, 15, 6),
(4, 5, 16, 6),
(4, 5, 17, 6),
(4, 5, 18, 6),
(4, 2, 19, 6),
(4, 5, 20, 6),
(4, 5, 21, 6),
(4, 3, 22, 6),
(4, 5, 23, 6),
(4, 5, 24, 6),
(4, 5, 25, 6),
(4, 6, 26, 6),
(4, 6, 1, 7),
(4, 5, 2, 7),
(4, 3, 3, 7),
(4, 5, 4, 7),
(4, 5, 5, 7),
(4, 5, 6, 7),
(4, 5, 7, 7),
(4, 5, 8, 7),
(4, 6, 9, 7),
(4, 5, 10, 7),
(4, 3, 11, 7),
(4, 3, 12, 7),
(4, 3, 13, 7),
(4, 5, 14, 7),
(4, 6, 15, 7),
(4, 5, 16, 7),
(4, 5, 17, 7),
(4, 5, 18, 7),
(4, 5, 19, 7),
(4, 5, 20, 7),
(4, 5, 21, 7),
(4, 3, 22, 7),
(4, 5, 23, 7),
(4, 5, 24, 7),
(4, 5, 25, 7),
(4, 6, 26, 7),
(4, 6, 1, 8),
(4, 5, 2, 8),
(4, 3, 3, 8),
(4, 5, 4, 8),
(4, 5, 5, 8),
(4, 5, 6, 8),
(4, 5, 7, 8),
(4, 5, 8, 8),
(4, 6, 9, 8),
(4, 5, 10, 8),
(4, 5, 11, 8),
(4, 5, 12, 8),
(4, 5, 13, 8),
(4, 5, 14, 8),
(4, 6, 15, 8),
(4, 5, 16, 8),
(4, 5, 17, 8),
(4, 5, 18, 8),
(4, 5, 19, 8),
(4, 5, 20, 8),
(4, 5, 21, 8),
(4, 5, 22, 8),
(4, 5, 23, 8),
(4, 5, 24, 8),
(4, 5, 25, 8),
(4, 6, 26, 8),
(4, 6, 1, 9),
(4, 5, 2, 9),
(4, 3, 3, 9),
(4, 5, 4, 9),
(4, 5, 5, 9),
(4, 3, 6, 9),
(4, 5, 7, 9),
(4, 5, 8, 9),
(4, 6, 9, 9),
(4, 5, 10, 9),
(4, 5, 11, 9),
(4, 5, 12, 9),
(4, 5, 13, 9),
(4, 5, 14, 9),
(4, 5, 15, 9),
(4, 5, 16, 9),
(4, 5, 17, 9),
(4, 6, 18, 9),
(4, 6, 19, 9),
(4, 6, 20, 9),
(4, 6, 21, 9),
(4, 6, 22, 9),
(4, 6, 23, 9),
(4, 5, 24, 9),
(4, 5, 25, 9),
(4, 6, 26, 9),
(4, 6, 1, 10),
(4, 5, 2, 10),
(4, 5, 3, 10),
(4, 5, 4, 10),
(4, 5, 5, 10),
(4, 5, 6, 10),
(4, 5, 7, 10),
(4, 5, 8, 10),
(4, 6, 9, 10),
(4, 5, 10, 10),
(4, 5, 11, 10),
(4, 2, 12, 10),
(4, 5, 13, 10),
(4, 5, 14, 10),
(4, 5, 15, 10),
(4, 5, 16, 10),
(4, 5, 17, 10),
(4, 5, 18, 10),
(4, 5, 19, 10),
(4, 5, 20, 10),
(4, 5, 21, 10),
(4, 5, 22, 10),
(4, 6, 23, 10),
(4, 3, 24, 10),
(4, 5, 25, 10),
(4, 6, 26, 10),
(4, 6, 1, 11),
(4, 5, 2, 11),
(4, 5, 3, 11),
(4, 5, 4, 11),
(4, 5, 5, 11),
(4, 5, 6, 11),
(4, 5, 7, 11),
(4, 5, 8, 11),
(4, 6, 9, 11),
(4, 5, 10, 11),
(4, 5, 11, 11),
(4, 5, 12, 11),
(4, 5, 13, 11),
(4, 5, 14, 11),
(4, 5, 15, 11),
(4, 5, 16, 11),
(4, 5, 17, 11),
(4, 5, 18, 11),
(4, 5, 19, 11),
(4, 5, 20, 11),
(4, 5, 21, 11),
(4, 5, 22, 11),
(4, 6, 23, 11),
(4, 5, 24, 11),
(4, 5, 25, 11),
(4, 6, 26, 11),
(4, 6, 1, 12),
(4, 5, 2, 12),
(4, 5, 3, 12),
(4, 5, 4, 12),
(4, 5, 5, 12),
(4, 5, 6, 12),
(4, 5, 7, 12),
(4, 5, 8, 12),
(4, 6, 9, 12),
(4, 5, 10, 12),
(4, 5, 11, 12),
(4, 5, 12, 12),
(4, 5, 13, 12),
(4, 5, 14, 12),
(4, 3, 15, 12),
(4, 5, 16, 12),
(4, 5, 17, 12),
(4, 5, 18, 12),
(4, 5, 19, 12),
(4, 5, 20, 12),
(4, 5, 21, 12),
(4, 5, 22, 12),
(4, 6, 23, 12),
(4, 4, 24, 12),
(4, 5, 25, 12),
(4, 6, 26, 12),
(4, 6, 1, 13),
(4, 5, 2, 13),
(4, 5, 3, 13),
(4, 5, 4, 13),
(4, 3, 5, 13),
(4, 3, 6, 13),
(4, 3, 7, 13),
(4, 5, 8, 13),
(4, 6, 9, 13),
(4, 6, 10, 13),
(4, 6, 11, 13),
(4, 6, 12, 13),
(4, 6, 13, 13),
(4, 3, 14, 13),
(4, 5, 15, 13),
(4, 5, 16, 13),
(4, 5, 17, 13),
(4, 3, 18, 13),
(4, 3, 19, 13),
(4, 3, 20, 13),
(4, 5, 21, 13),
(4, 5, 22, 13),
(4, 6, 23, 13),
(4, 5, 24, 13),
(4, 5, 25, 13),
(4, 6, 26, 13),
(4, 6, 1, 14),
(4, 5, 2, 14),
(4, 5, 3, 14),
(4, 5, 4, 14),
(4, 5, 5, 14),
(4, 5, 6, 14),
(4, 5, 7, 14),
(4, 5, 8, 14),
(4, 5, 9, 14),
(4, 5, 10, 14),
(4, 5, 11, 14),
(4, 5, 12, 14),
(4, 6, 13, 14),
(4, 3, 14, 14),
(4, 5, 15, 14),
(4, 5, 16, 14),
(4, 5, 17, 14),
(4, 5, 18, 14),
(4, 5, 19, 14),
(4, 5, 20, 14),
(4, 5, 21, 14),
(4, 5, 22, 14),
(4, 6, 23, 14),
(4, 5, 24, 14),
(4, 3, 25, 14),
(4, 6, 26, 14),
(4, 6, 1, 15),
(4, 5, 2, 15),
(4, 3, 3, 15),
(4, 5, 4, 15),
(4, 5, 5, 15),
(4, 5, 6, 15),
(4, 5, 7, 15),
(4, 5, 8, 15),
(4, 5, 9, 15),
(4, 3, 10, 15),
(4, 3, 11, 15),
(4, 5, 12, 15),
(4, 6, 13, 15),
(4, 5, 14, 15),
(4, 5, 15, 15),
(4, 5, 16, 15),
(4, 5, 17, 15),
(4, 5, 18, 15),
(4, 5, 19, 15),
(4, 5, 20, 15),
(4, 5, 21, 15),
(4, 5, 22, 15),
(4, 6, 23, 15),
(4, 5, 24, 15),
(4, 5, 25, 15),
(4, 6, 26, 15),
(4, 6, 1, 16),
(4, 5, 2, 16),
(4, 3, 3, 16),
(4, 5, 4, 16),
(4, 5, 5, 16),
(4, 2, 6, 16),
(4, 5, 7, 16),
(4, 5, 8, 16),
(4, 5, 9, 16),
(4, 5, 10, 16),
(4, 5, 11, 16),
(4, 5, 12, 16),
(4, 6, 13, 16),
(4, 5, 14, 16),
(4, 5, 15, 16),
(4, 5, 16, 16),
(4, 5, 17, 16),
(4, 5, 18, 16),
(4, 2, 19, 16),
(4, 5, 20, 16),
(4, 5, 21, 16),
(4, 5, 22, 16),
(4, 6, 23, 16),
(4, 6, 24, 16),
(4, 6, 25, 16),
(4, 6, 26, 16),
(4, 6, 1, 17),
(4, 5, 2, 17),
(4, 5, 3, 17),
(4, 5, 4, 17),
(4, 5, 5, 17),
(4, 5, 6, 17),
(4, 5, 7, 17),
(4, 5, 8, 17),
(4, 5, 9, 17),
(4, 5, 10, 17),
(4, 5, 11, 17),
(4, 5, 12, 17),
(4, 6, 13, 17),
(4, 5, 14, 17),
(4, 5, 15, 17),
(4, 5, 16, 17),
(4, 5, 17, 17),
(4, 5, 18, 17),
(4, 5, 19, 17),
(4, 5, 20, 17),
(4, 5, 21, 17),
(4, 5, 22, 17),
(4, 5, 23, 17),
(4, 5, 24, 17),
(4, 5, 25, 17),
(4, 6, 26, 17),
(4, 6, 1, 18),
(4, 5, 2, 18),
(4, 5, 3, 18),
(4, 5, 4, 18),
(4, 5, 5, 18),
(4, 5, 6, 18),
(4, 5, 7, 18),
(4, 5, 8, 18),
(4, 5, 9, 18),
(4, 5, 10, 18),
(4, 5, 11, 18),
(4, 5, 12, 18),
(4, 5, 13, 18),
(4, 5, 14, 18),
(4, 5, 15, 18),
(4, 5, 16, 18),
(4, 5, 17, 18),
(4, 5, 18, 18),
(4, 5, 19, 18),
(4, 5, 20, 18),
(4, 3, 21, 18),
(4, 5, 22, 18),
(4, 5, 23, 18),
(4, 3, 24, 18),
(4, 5, 25, 18),
(4, 6, 26, 18),
(4, 6, 1, 19),
(4, 6, 2, 19),
(4, 6, 3, 19),
(4, 6, 4, 19),
(4, 6, 5, 19),
(4, 6, 6, 19),
(4, 6, 7, 19),
(4, 5, 8, 19),
(4, 5, 9, 19),
(4, 5, 10, 19),
(4, 3, 11, 19),
(4, 3, 12, 19),
(4, 3, 13, 19),
(4, 3, 14, 19),
(4, 3, 15, 19),
(4, 5, 16, 19),
(4, 5, 17, 19),
(4, 5, 18, 19),
(4, 5, 19, 19),
(4, 5, 20, 19),
(4, 5, 21, 19),
(4, 5, 22, 19),
(4, 5, 23, 19),
(4, 5, 24, 19),
(4, 5, 25, 19),
(4, 6, 26, 19),
(4, 6, 1, 20),
(4, 5, 2, 20),
(4, 5, 3, 20),
(4, 5, 4, 20),
(4, 5, 5, 20),
(4, 5, 6, 20),
(4, 3, 7, 20),
(4, 5, 8, 20),
(4, 5, 9, 20),
(4, 5, 10, 20),
(4, 3, 11, 20),
(4, 3, 12, 20),
(4, 3, 13, 20),
(4, 3, 14, 20),
(4, 3, 15, 20),
(4, 5, 16, 20),
(4, 5, 17, 20),
(4, 5, 18, 20),
(4, 3, 19, 20),
(4, 3, 20, 20),
(4, 5, 21, 20),
(4, 5, 22, 20),
(4, 5, 23, 20),
(4, 5, 24, 20),
(4, 5, 25, 20),
(4, 6, 26, 20),
(4, 6, 1, 21),
(4, 5, 2, 21),
(4, 4, 3, 21),
(4, 5, 4, 21),
(4, 5, 5, 21),
(4, 5, 6, 21),
(4, 5, 7, 21),
(4, 5, 8, 21),
(4, 5, 9, 21),
(4, 5, 10, 21),
(4, 3, 11, 21),
(4, 4, 12, 21),
(4, 5, 13, 21),
(4, 5, 14, 21),
(4, 5, 15, 21),
(4, 5, 16, 21),
(4, 5, 17, 21),
(4, 5, 18, 21),
(4, 5, 19, 21),
(4, 5, 20, 21),
(4, 5, 21, 21),
(4, 5, 22, 21),
(4, 5, 23, 21),
(4, 5, 24, 21),
(4, 5, 25, 21),
(4, 6, 26, 21),
(4, 6, 1, 22),
(4, 5, 2, 22),
(4, 5, 3, 22),
(4, 3, 4, 22),
(4, 5, 5, 22),
(4, 5, 6, 22),
(4, 5, 7, 22),
(4, 5, 8, 22),
(4, 5, 9, 22),
(4, 5, 10, 22),
(4, 5, 11, 22),
(4, 5, 12, 22),
(4, 5, 13, 22),
(4, 5, 14, 22),
(4, 5, 15, 22),
(4, 5, 16, 22),
(4, 5, 17, 22),
(4, 5, 18, 22),
(4, 5, 19, 22),
(4, 5, 20, 22),
(4, 5, 21, 22),
(4, 5, 22, 22),
(4, 5, 23, 22),
(4, 5, 24, 22),
(4, 5, 25, 22),
(4, 6, 26, 22),
(4, 6, 1, 23),
(4, 6, 2, 23),
(4, 6, 3, 23),
(4, 6, 4, 23),
(4, 6, 5, 23),
(4, 6, 6, 23),
(4, 6, 7, 23),
(4, 6, 8, 23),
(4, 6, 9, 23),
(4, 6, 10, 23),
(4, 6, 11, 23),
(4, 6, 12, 23),
(4, 6, 13, 23),
(4, 6, 14, 23),
(4, 6, 15, 23),
(4, 6, 16, 23),
(4, 6, 17, 23),
(4, 6, 18, 23),
(4, 6, 19, 23),
(4, 6, 20, 23),
(4, 6, 21, 23),
(4, 6, 22, 23),
(4, 6, 23, 23),
(4, 6, 24, 23),
(4, 6, 25, 23),
(4, 6, 26, 23);
